Date,HDFCBANK.NS,JINDALSTEL.NS,JUBLFOOD.NS,SUNPHARMA.NS,TCS.NS
2019-02-12,500.0719299316406,139.18295288085938,254.96385192871094,405.5892639160156,1709.5489501953125
2019-02-14,495.4931945800781,140.51416015625,257.96063232421875,409.5838317871094,1703.7156982421875
2019-02-15,493.2508544921875,136.71780395507812,255.6319580078125,392.8623352050781,1691.300048828125
2019-02-18,490.7265930175781,138.4927215576172,262.92254638671875,385.19830322265625,1641.8035888671875
2019-02-19,489.3529968261719,139.2815704345703,263.580810546875,384.26934814453125,1587.2237548828125
2019-02-20,495.0588684082031,147.71243286132812,253.9910888671875,392.35137939453125,1595.5150146484375
2019-02-21,496.83160400390625,153.33299255371094,258.6680603027344,399.1794128417969,1595.0565185546875
2019-02-22,491.090576171875,156.98143005371094,254.52169799804688,399.9225158691406,1604.597412109375
2019-02-25,499.06231689453125,156.78421020507812,249.30430603027344,405.1247863769531,1654.1778564453125
2019-02-26,495.5989074707031,156.34048461914062,250.23773193359375,404.7996520996094,1698.7994384765625
2019-02-27,491.27838134765625,155.7488555908203,249.97244262695312,411.2560119628906,1714.9652099609375
2019-02-28,487.82672119140625,154.66419982910156,249.3239288330078,413.5320129394531,1652.760986328125
2019-03-01,489.18865966796875,159.34799194335938,250.89602661132812,415.5757141113281,1662.7186279296875
2019-03-05,494.765380859375,165.7574005126953,250.40475463867188,423.5184020996094,1656.635498046875
2019-03-06,494.09613037109375,163.58804321289062,260.81988525390625,427.8381652832031,1666.218505859375
2019-03-07,499.32061767578125,165.0178680419922,260.613525390625,418.87359619140625,1677.6343994140625
2019-03-08,499.7197570800781,160.48196411132812,263.24676513671875,422.63592529296875,1685.4671630859375
2019-03-11,499.7784423828125,168.3704833984375,269.58428955078125,426.8163146972656,1678.884033203125
2019-03-12,509.76959228515625,168.66632080078125,265.27081298828125,436.8955993652344,1676.9256591796875
2019-03-13,522.8132934570312,164.96856689453125,260.5054626464844,424.0757751464844,1666.96826171875
2019-03-14,522.3905029296875,162.84849548339844,261.67474365234375,433.0403747558594,1656.052490234375
2019-03-15,529.0238647460938,164.03179931640625,263.9542541503906,431.3682556152344,1699.841064453125
2019-03-18,531.008056640625,167.03929138183594,272.620361328125,431.8791809082031,1685.5506591796875
2019-03-19,532.4873657226562,166.59556579589844,274.8704833984375,435.64141845703125,1685.5506591796875
2019-03-20,539.8251342773438,162.1582794189453,275.18487548828125,441.029541015625,1679.0927734375
2019-03-22,534.4596557617188,164.32760620117188,281.0899963378906,439.6360778808594,1671.2598876953125
2019-03-25,535.6690063476562,159.49588012695312,285.8652648925781,431.6469421386719,1653.4276123046875
2019-03-26,542.72509765625,161.17221069335938,288.2037658691406,436.43109130859375,1652.0946044921875
2019-03-27,539.9307861328125,164.32760620117188,284.2735290527344,431.8327331542969,1639.8035888671875
2019-03-28,540.7174682617188,162.65130615234375,286.78887939453125,441.6798095703125,1666.801513671875
2019-04-01,542.8306274414062,180.10462951660156,286.96575927734375,444.8383483886719,1692.925048828125
2019-04-02,538.8506469726562,182.2739715576172,283.2123718261719,436.3382568359375,1732.630859375
2019-04-03,538.357421875,179.80882263183594,279.66534423828125,429.1851806640625,1732.630859375
2019-04-04,536.2911987304688,179.16787719726562,281.57147216796875,432.5294189453125,1678.63427734375
2019-04-05,541.3749389648438,184.34471130371094,278.57470703125,430.2534484863281,1706.7991943359375
2019-04-08,537.5709838867188,181.33721923828125,280.5594787597656,429.6032409667969,1725.5059814453125
2019-04-09,537.0661010742188,181.2879180908203,280.9230041503906,437.4994201660156,1742.7967529296875
2019-04-10,525.34912109375,180.4004669189453,277.01239013671875,438.4284362792969,1700.0909423828125
2019-04-11,530.08056640625,174.43475341796875,270.2622375488281,432.4830017089844,1682.8006591796875
2019-04-12,531.900390625,178.87205505371094,267.5503845214844,432.0184631347656,1678.63427734375
2019-04-15,537.4301147460938,183.8516845703125,269.2992858886719,426.0730895996094,1760.9619140625
2019-04-16,541.245849609375,186.71127319335938,271.4118347167969,429.69610595703125,1776.3775634765625
2019-04-18,538.56884765625,180.74559020996094,264.33746337890625,430.2999572753906,1791.584716796875
2019-04-22,532.7103881835938,173.89244079589844,261.56658935546875,422.2178649902344,1801.0841064453125
2019-04-23,527.2158813476562,172.56124877929688,258.6287536621094,435.2698669433594,1795.7510986328125
2019-04-24,535.3050537109375,169.80026245117188,258.8056640625,436.01312255859375,1819.4161376953125
2019-04-25,531.4776611328125,164.86996459960938,260.94757080078125,428.2561950683594,1829.04052734375
2019-04-26,535.5869140625,172.70913696289062,263.8756103515625,431.135986328125,1865.329833984375
2019-04-30,544.1573486328125,175.61807250976562,261.0655212402344,425.1441650390625,1883.4957275390625
2019-05-02,553.1622314453125,177.93528747558594,264.48480224609375,420.081298828125,1846.0396728515625
2019-05-03,556.01513671875,179.21717834472656,260.6429748535156,421.0566711425781,1776.5438232421875
2019-05-06,546.740234375,171.13145446777344,255.4354248046875,420.9637145996094,1798.0841064453125
2019-05-07,545.3079223632812,166.940673828125,251.97686767578125,416.3653564453125,1793.168212890625
2019-05-08,541.7623291015625,167.77882385253906,248.08592224121094,407.9580993652344,1793.9180908203125
2019-05-09,537.9230346679688,160.7777862548828,249.33375549316406,408.1439514160156,1810.3336181640625
2019-05-10,539.238037109375,160.9749755859375,248.48875427246094,406.6575927734375,1779.7105712890625
2019-05-13,537.0543212890625,152.1990203857422,244.18516540527344,369.82391357421875,1773.836181640625
2019-05-14,537.21875,158.9535675048828,236.1969757080078,389.65740966796875,1743.5047607421875
2019-05-15,536.9369506835938,153.08648681640625,244.16552734375,380.6463317871094,1746.0460205078125
2019-05-16,542.5606689453125,155.89675903320312,244.5880126953125,383.108154296875,1757.1707763671875
2019-05-17,554.6415405273438,154.3683624267578,250.2672119140625,380.0425109863281,1746.087890625
2019-05-20,571.136962890625,162.84849548339844,257.26300048828125,384.1300354003906,1786.501220703125
2019-05-21,564.4094848632812,161.0736083984375,255.70074462890625,379.8102722167969,1758.0037841796875
2019-05-22,564.8909912109375,150.27618408203125,252.3993682861328,391.2831115722656,1734.6724853515625
2019-05-23,547.5972900390625,149.9310760498047,254.33502197265625,383.619140625,1711.5902099609375
2019-05-24,557.2831420898438,158.70704650878906,258.7957763671875,386.2202453613281,1706.5491943359375
2019-05-27,565.50146484375,165.46157836914062,262.1365051269531,385.3841552734375,1712.5067138671875
2019-05-28,567.3447265625,165.9546356201172,263.2369689941406,383.4332275390625,1728.006103515625
2019-05-29,567.509033203125,160.8763885498047,260.367919921875,393.6983642578125,1756.170654296875
2019-05-30,572.8275756835938,161.41873168945312,259.7095642089844,383.4332275390625,1788.4603271484375
2019-05-31,569.4932250976562,157.819580078125,256.9485778808594,380.7392272949219,1830.33251953125
2019-06-03,576.9484252929688,158.1154022216797,263.8166809082031,387.195556640625,1868.4544677734375
2019-06-04,575.8212280273438,159.34799194335938,266.685791015625,381.9468688964844,1833.845703125
2019-06-06,569.0235595703125,155.20651245117188,261.20306396484375,375.444091796875,1819.5655517578125
2019-06-07,574.7293701171875,155.05860900878906,258.2947082519531,370.8921813964844,1832.7115478515625
2019-06-10,572.97998046875,154.220458984375,265.78173828125,373.49322509765625,1874.5029296875
2019-06-11,574.905517578125,159.84103393554688,260.0240173339844,362.25274658203125,1892.3953857421875
2019-06-12,569.8923950195312,163.39085388183594,261.9104919433594,363.5997009277344,1899.1990966796875
2019-06-13,574.0367431640625,166.49696350097656,260.6429748535156,362.0669250488281,1893.4871826171875
2019-06-14,571.7825927734375,162.35548400878906,256.5457458496094,364.6679992675781,1893.8233642578125
2019-06-17,568.7066040039062,152.6920623779297,251.1318359375,355.7034606933594,1889.3707275390625
2019-06-18,567.5911865234375,149.4380645751953,249.490966796875,351.5695495605469,1890.7572021484375
2019-06-19,570.1976318359375,143.7681884765625,247.66342163085938,348.55035400390625,1898.359130859375
2019-06-20,573.26904296875,146.72637939453125,251.79017639160156,362.7636413574219,1913.5216064453125
2019-06-21,570.3984375,144.45843505859375,246.60226440429688,355.6105041503906,1889.9169921875
2019-06-24,571.2843627929688,138.2462158203125,247.85995483398438,356.2144470214844,1911.463623046875
2019-06-25,573.8242797851562,141.15509033203125,250.23773193359375,358.3509521484375,1904.995361328125
2019-06-26,583.0860595703125,149.2408447265625,245.48214721679688,371.0779113769531,1893.571044921875
2019-06-27,581.762939453125,146.2333221435547,246.82826232910156,374.1899719238281,1892.184814453125
2019-06-28,577.380126953125,140.0704345703125,242.28884887695312,372.4714050292969,1870.890380859375
2019-07-01,587.2562255859375,138.0490264892578,244.9712371826172,376.55889892578125,1881.264404296875
2019-07-02,589.4888305664062,138.83782958984375,243.44827270507812,367.4549560546875,1891.807373046875
2019-07-03,588.2247924804688,142.1904754638672,245.84568786621094,367.5943298339844,1879.6689453125
2019-07-04,586.8427124023438,140.1197509765625,247.41778564453125,364.25,1883.8690185546875
2019-07-05,584.149169921875,132.23123168945312,242.64256286621094,348.5968322753906,1817.0455322265625
2019-07-08,569.3115844726562,133.46380615234375,244.6273193359375,340.74700927734375,1827.3775634765625
2019-07-09,562.1172485351562,133.9568328857422,240.08792114257812,358.9548645019531,1792.054931640625
2019-07-10,564.3854370117188,129.96328735351562,242.37725830078125,364.3428649902344,1770.92822265625
2019-07-11,568.732666015625,132.03399658203125,239.8914031982422,369.87030029296875,1766.18212890625
2019-07-12,565.60205078125,137.11224365234375,237.35638427734375,378.7420654296875,1770.4246826171875
2019-07-15,565.802978515625,139.2815704345703,237.08128356933594,392.9087829589844,1802.4293212890625
2019-07-16,564.9642333984375,143.22584533691406,249.5302734375,402.52362060546875,1773.2125244140625
2019-07-17,566.44091796875,142.4369659423828,246.81842041015625,399.5045166015625,1782.6845703125
2019-07-18,569.8550415039062,140.8099822998047,244.82383728027344,395.92791748046875,1739.490966796875
2019-07-19,561.290283203125,136.76708984375,238.9383087158203,391.42242431640625,1748.752685546875
2019-07-22,542.766845703125,141.15509033203125,235.79412841796875,399.6903076171875,1776.4957275390625
2019-07-23,534.792724609375,144.6063232421875,241.37506103515625,399.6903076171875,1778.6434326171875
2019-07-24,538.9039306640625,133.46380615234375,227.48171997070312,395.3241271972656,1765.46630859375
2019-07-25,540.12060546875,133.21728515625,231.3431396484375,406.1001892089844,1791.6517333984375
2019-07-26,538.0532836914062,136.1261749267578,238.5944061279297,408.7012634277344,1775.780517578125
2019-07-29,530.2565307617188,134.20333862304688,238.6140899658203,400.4334716796875,1793.4197998046875
2019-07-30,532.1348266601562,128.3362579345703,235.58779907226562,381.2037048339844,1834.8031005859375
2019-07-31,531.9929809570312,133.21728515625,236.05943298339844,396.4389343261719,1857.1575927734375
2019-08-01,526.1087036132812,126.8571548461914,233.6226806640625,394.90606689453125,1835.5611572265625
2019-08-02,524.3446044921875,117.78536987304688,233.5342254638672,390.77215576171875,1856.8209228515625
2019-08-05,516.0331420898438,110.98153686523438,234.7427978515625,387.520751953125,1893.2786865234375
2019-08-06,518.3656005859375,113.00296783447266,232.0997314453125,388.4962158203125,1864.9041748046875
2019-08-07,517.1578369140625,100.8250732421875,227.8747100830078,391.1437683105469,1863.6827392578125
2019-08-08,528.7962036132812,98.80363464355469,226.61705017089844,396.1601867675781,1901.2779541015625
2019-08-09,540.3636474609375,98.31060791015625,232.4927215576172,392.0262756347656,1891.300537109375
2019-08-13,525.765380859375,93.47889709472656,224.76002502441406,408.0510559082031,1851.895263671875
2019-08-14,527.920166015625,102.35347747802734,223.34512329101562,387.520751953125,1856.0633544921875
2019-08-16,527.5057983398438,102.35347747802734,218.7270965576172,385.24481201171875,1822.9730224609375
2019-08-19,522.5686645507812,103.33953857421875,227.06903076171875,395.7421875,1821.2052001953125
2019-08-20,525.8245239257812,102.5506820678711,226.62689208984375,393.544921875,1841.2025146484375
2019-08-21,527.0677490234375,97.52175903320312,221.47828674316406,389.8983459472656,1840.73876953125
2019-08-22,514.8136596679688,95.59893035888672,217.26309204101562,387.6075439453125,1865.8306884765625
2019-08-23,512.1141357421875,100.52925109863281,226.87249755859375,399.9964599609375,1892.5211181640625
2019-08-26,534.2425537109375,99.74040222167969,231.44139099121094,392.09564208984375,1916.601806640625
2019-08-27,535.142333984375,102.59999084472656,235.38143920898438,389.6645812988281,1883.0911865234375
2019-08-28,532.1942749023438,94.4649658203125,232.9152374267578,386.2518310546875,1885.40625
2019-08-29,527.328125,92.7393569946289,236.12820434570312,406.4012451171875,1880.5233154296875
2019-08-30,527.56494140625,95.25381469726562,233.6914520263672,421.12762451171875,1902.541015625
2019-09-03,523.5394897460938,91.50675964355469,231.2940216064453,410.7958068847656,1895.8050537109375
2019-09-04,532.2535400390625,94.21844482421875,235.34214782714844,398.7342224121094,1890.58447265625
2019-09-05,529.2698974609375,94.76077270507812,236.1183624267578,403.7364501953125,1865.2412109375
2019-09-06,531.8154296875,94.31705474853516,236.79635620117188,397.471923828125,1850.25341796875
2019-09-09,532.6915893554688,94.16913604736328,237.6511688232422,400.9315185546875,1837.91845703125
2019-09-11,533.0941162109375,106.05121612548828,247.02474975585938,394.76043701171875,1813.6270751953125
2019-09-12,537.7234497070312,105.7553939819336,241.7386016845703,399.9964599609375,1796.45166015625
2019-09-13,534.5504150390625,107.48099517822266,245.8555145263672,395.3681640625,1803.482177734375
2019-09-16,531.4010009765625,106.10052490234375,250.8373260498047,399.0614318847656,1810.2593994140625
2019-09-17,523.6342163085938,101.3674087524414,246.9110870361328,393.3111572265625,1787.2310791015625
2019-09-18,518.0458984375,103.43814849853516,245.4017333984375,389.7113037109375,1800.6190185546875
2019-09-19,521.4437866210938,98.95154571533203,245.28334045410156,384.42852783203125,1769.8021240234375
2019-09-20,568.1159057617188,107.1358871459961,272.3529052734375,386.8128662109375,1739.06982421875
2019-09-23,595.4183349609375,109.20661926269531,285.2662048339844,382.839111328125,1697.2657470703125
2019-09-24,593.7844848632812,105.65678405761719,286.85443115234375,383.02606201171875,1721.5987548828125
2019-09-25,587.1068115234375,102.15625762939453,286.01593017578125,380.3145446777344,1758.435546875
2019-09-26,588.432861328125,107.28379821777344,276.3975524902344,385.17657470703125,1757.7197265625
2019-09-27,589.2379150390625,101.41670989990234,270.2023620605469,375.5927429199219,1731.2392578125
2019-09-30,581.3052978515625,102.1069564819336,268.2096252441406,364.1388854980469,1767.5711669921875
2019-10-01,591.4164428710938,96.09195709228516,263.326416015625,361.4273681640625,1734.43896484375
2019-10-03,579.4584350585938,94.56356811523438,260.9686584472656,362.92333984375,1734.6915283203125
2019-10-04,563.4273681640625,92.39421844482422,254.20130920410156,360.95989990234375,1750.773681640625
2019-10-07,562.1013793945312,92.04908752441406,260.2781066894531,355.2095642089844,1724.124755859375
2019-10-09,581.6369018554688,96.2398681640625,257.9795837402344,358.996337890625,1700.8861083984375
2019-10-10,568.56591796875,94.31705474853516,261.60003662109375,361.8948974609375,1687.7093505859375
2019-10-11,567.7371215820312,96.09195709228516,261.1955871582031,361.1936340332031,1672.890380859375
2019-10-14,570.38916015625,98.1134033203125,260.850341796875,369.0008850097656,1701.643798828125
2019-10-15,579.2216186523438,101.66321563720703,259.96246337890625,371.0111999511719,1715.368408203125
2019-10-16,578.298095703125,100.97298431396484,256.4703063964844,373.7227478027344,1723.0301513671875
2019-10-17,577.7771606445312,103.093017578125,265.0133972167969,375.4057312011719,1748.4700927734375
2019-10-18,582.0394287109375,106.14982604980469,268.24908447265625,375.5459899902344,1771.1982421875
2019-10-22,586.9174194335938,101.95905303955078,281.912109375,379.0990295410156,1766.07568359375
2019-10-23,588.0066528320312,99.78971099853516,305.10467529296875,378.86529541015625,1782.175048828125
2019-10-24,585.4019775390625,101.3674087524414,303.822265625,379.5665588378906,1792.419677734375
2019-10-25,582.0394287109375,103.38883972167969,300.4879150390625,390.3658142089844,1829.395751953125
2019-10-27,586.1596069335938,105.70608520507812,302.90478515625,390.59967041015625,1821.4326171875
2019-10-29,588.432861328125,111.08013916015625,311.6649169921875,394.52667236328125,1889.57373046875
2019-10-30,591.2033081054688,113.59459686279297,308.5771789550781,401.7261962890625,1939.4635009765625
2019-10-31,582.6788330078125,114.6299819946289,315.8575439453125,405.23248291015625,1953.97021484375
2019-11-01,587.2725830078125,121.63102722167969,310.8461608886719,409.1127624511719,1894.7822265625
2019-11-04,585.7570190429688,135.2880096435547,308.498291015625,409.48681640625,1888.798828125
2019-11-05,587.0120849609375,132.1819305419922,312.49359130859375,401.9599304199219,1895.60009765625
2019-11-06,595.1341552734375,132.82286071777344,307.34405517578125,400.08990478515625,1884.10693359375
2019-11-07,598.472900390625,146.52914428710938,319.08343505859375,411.9645690917969,1881.395263671875
2019-11-08,594.6368408203125,142.53558349609375,318.4816589355469,394.66693115234375,1833.700439453125
2019-11-11,598.9701538085938,148.64918518066406,322.2106018066406,394.05914306640625,1808.7340087890625
2019-11-13,595.5604248046875,140.1690216064453,311.31964111328125,385.2233581542969,1875.5841064453125
2019-11-14,603.303466796875,137.70387268066406,318.2547302246094,383.54034423828125,1891.2525634765625
2019-11-15,605.1978759765625,141.54953002929688,320.1685791015625,388.0750427246094,1872.0108642578125
2019-11-18,597.6915283203125,143.42306518554688,313.01641845703125,396.95770263671875,1853.1998291015625
2019-11-19,602.3563232421875,137.16156005859375,314.15093994140625,398.2199401855469,1815.4921875
2019-11-20,603.0430908203125,138.1968994140625,313.8845520019531,420.75360107421875,1815.27734375
2019-11-21,607.7789306640625,134.20333862304688,313.93389892578125,418.0888366699219,1823.4990234375
2019-11-22,598.9701538085938,142.1904754638672,308.32073974609375,422.7171936035156,1783.552490234375
2019-11-25,601.9774169921875,152.6427459716797,317.7713317871094,429.1219482421875,1791.989013671875
2019-11-26,603.8482666015625,154.26976013183594,321.5299377441406,421.45489501953125,1761.98681640625
2019-11-27,605.4346923828125,157.0800323486328,321.04656982421875,428.9349670410156,1768.5726318359375
2019-11-28,599.230712890625,162.74990844726562,320.809814453125,427.62591552734375,1788.4168701171875
2019-11-29,603.80078125,158.75634765625,319.2709045410156,420.6133728027344,1767.66845703125
2019-12-02,599.4437866210938,157.2279510498047,314.61456298828125,411.40350341796875,1739.947021484375
2019-12-03,594.5421752929688,147.6631317138672,311.4084777832031,405.4195251464844,1765.731689453125
2019-12-04,592.7662353515625,151.6073760986328,312.39495849609375,414.8631286621094,1789.4066162109375
2019-12-05,589.9010620117188,139.13368225097656,311.63531494140625,408.3179931640625,1826.253662109375
2019-12-06,590.1141357421875,137.90109252929688,309.6031188964844,400.7444152832031,1828.2337646484375
2019-12-09,588.64599609375,141.15509033203125,311.22100830078125,399.24847412109375,1773.8673095703125
2019-12-10,591.7479858398438,139.2815704345703,308.17279052734375,399.856201171875,1732.887451171875
2019-12-11,591.3927612304688,142.4369659423828,312.7895812988281,401.8664855957031,1757.8974609375
2019-12-12,598.425537109375,140.26763916015625,315.3050842285156,405.9336853027344,1739.8179931640625
2019-12-13,598.5439453125,136.9150390625,319.6160888671875,410.7023010253906,1783.1649169921875
2019-12-16,595.4656372070312,134.8442840576172,314.8316345214844,406.8687438964844,1830.9453125
2019-12-17,601.9774169921875,143.57095336914062,312.4541320800781,401.1651916503906,1863.832763671875
2019-12-18,612.0411987304688,144.0146942138672,310.4713134765625,411.1698303222656,1866.2430419921875
2019-12-19,610.3599853515625,150.71994018554688,316.31134033203125,405.4195251464844,1919.016845703125
2019-12-20,614.1013793945312,154.8614044189453,311.28021240234375,402.3339538574219,1913.7225341796875
2019-12-23,616.8007202148438,155.60093688964844,311.22100830078125,400.55743408203125,1921.2982177734375
2019-12-24,610.5257568359375,157.819580078125,310.195068359375,401.8664855957031,1907.437744140625
2019-12-26,601.6696166992188,161.27081298828125,314.9499816894531,394.71368408203125,1895.6859130859375
2019-12-27,603.8245239257812,159.0028839111328,321.007080078125,398.3134460449219,1892.716064453125
2019-12-30,607.2105712890625,165.0178680419922,321.36224365234375,402.1937255859375,1879.543701171875
2019-12-31,602.4509887695312,165.3629608154297,325.998779296875,404.4377746582031,1861.034423828125
2020-01-01,605.5293579101562,164.08108520507812,328.13946533203125,406.073974609375,1866.114013671875
2020-01-02,609.38916015625,170.83563232421875,331.9967041015625,406.6817932128906,1857.5474853515625
2020-01-03,600.6987915039062,169.20864868164062,332.00653076171875,415.70458984375,1894.5665283203125
2020-01-06,587.6987915039062,164.57411193847656,331.3851013183594,411.35675048828125,1894.39453125
2020-01-07,597.0047607421875,165.0178680419922,334.1571350097656,417.3876647949219,1899.0440673828125
2020-01-08,595.4419555664062,172.2654266357422,340.4806213378906,411.4970703125,1941.57275390625
2020-01-09,602.1195678710938,173.94171142578125,338.23138427734375,411.2633361816406,1906.3612060546875
2020-01-10,607.4710693359375,174.18824768066406,340.89495849609375,414.76953125,1905.6729736328125
2020-01-13,609.0338745117188,175.56874084472656,341.5953369140625,415.70458984375,1885.6995849609375
2020-01-14,610.6915283203125,171.57518005371094,339.45465087890625,417.0135803222656,1899.947998046875
2020-01-15,608.2051391601562,177.63946533203125,345.9556579589844,419.86541748046875,1917.166259765625
2020-01-16,609.8153686523438,176.50547790527344,344.6238708496094,419.86541748046875,1927.4110107421875
2020-01-17,605.3162841796875,174.48406982421875,345.13690185546875,425.0546569824219,1910.4505615234375
2020-01-20,594.3053588867188,176.80133056640625,348.2640686035156,420.23944091796875,1868.4810791015625
2020-01-21,589.3089599609375,183.2107696533203,348.08648681640625,418.3226623535156,1869.0838623046875
2020-01-22,587.6513671875,176.65341186523438,349.9707336425781,417.2940673828125,1899.947998046875
2020-01-23,589.5457153320312,177.49156188964844,353.86737060546875,420.6133728027344,1890.49951171875
2020-01-24,589.40380859375,186.31683349609375,357.1327209472656,418.69659423828125,1883.984619140625
2020-01-27,574.5567016601562,176.2096710205078,359.6581115722656,419.25762939453125,1871.7750244140625
2020-01-28,579.2925415039062,173.0542755126953,346.1234130859375,423.4651794433594,1884.286376953125
2020-01-29,585.2835083007812,172.51194763183594,345.05792236328125,420.84710693359375,1859.13427734375
2020-01-30,580.6423950195312,173.2021942138672,361.5423583984375,413.3670349121094,1844.68115234375
2020-01-31,580.7608032226562,173.44871520996094,372.9462890625,406.073974609375,1793.944580078125
2020-02-03,564.8955688476562,172.41334533691406,385.8003845214844,390.4125671386719,1814.1788330078125
2020-02-04,582.4182739257812,180.84417724609375,381.36114501953125,397.986083984375,1818.7086181640625
2020-02-05,589.451171875,187.45082092285156,383.2847900390625,398.54718017578125,1852.1883544921875
2020-02-06,587.1541748046875,194.99420166015625,367.56988525390625,402.66119384765625,1836.4842529296875
2020-02-07,588.290771484375,195.04351806640625,375.294189453125,402.8014831542969,1843.5592041015625
2020-02-10,587.3910522460938,190.50762939453125,366.0013732910156,392.98388671875,1865.47607421875
2020-02-11,587.5330200195312,193.5644073486328,360.1809997558594,391.34765625,1858.0987548828125
2020-02-12,591.51123046875,194.25466918945312,359.0859680175781,387.6543273925781,1873.0697021484375
2020-02-13,587.9119262695312,191.19786071777344,362.065185546875,391.7216796875,1891.3621826171875
2020-02-14,577.46923828125,187.84524536132812,357.6259765625,391.34765625,1884.67529296875
